EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate
EMP10142,45,Female,Bachelor's,Sales,Manager,2,25000,Very High,23,0,0,0,No,Travel_Rarely,12,Low,High,Medium,Very High,3,15,1,0,1,1,3,Single,No,2016-12-14
EMP10143,37,Male,High School,Research & Development,Research Scientist,3,25000,Very High,10,4,0,4,No,Travel_Rarely,19,High,High,High,Very High,3,25,1,1,0,7,11,Married,No,2022-08-16
EMP10144,51,Male,Bachelor's,Research & Development,Manager,1,15022,Very High,25,0,0,0,Yes,Travel_Rarely,1,Medium,High,Medium,Low,3,17,2,5,0,4,11,Married,No,2012-10-11
EMP10145,41,Male,Master's,Sales,Manager,2,25000,Very High,10,2,2,2,No,Travel_Rarely,9,Very High,Very High,High,Very High,3,20,2,0,2,7,5,Married,No,2019-02-18
EMP10146,57,Male,Master's,Sales,Sales Representative,1,24814,Very High,32,7,1,4,No,Travel_Rarely,1,High,High,High,High,3,12,0,4,2,8,12,Married,No,2014-02-01
EMP10147,36,Male,PhD,Human Resources,Manager,1,25000,Very High,14,2,2,1,No,Travel_Frequently,24,Medium,Medium,Medium,Very High,3,14,2,0,3,10,8,Married,No,2012-12-11
EMP10148,42,Male,Master's,Research & Development,Research Scientist,2,20573,Very High,22,7,0,0,Yes,Travel_Rarely,18,Medium,Very High,Medium,Very High,3,11,1,4,2,8,8,Married,No,2025-12-16
EMP10149,43,Female,Bachelor's,Sales,Manager,1,25000,Very High,20,7,3,2,No,Travel_Rarely,23,High,Low,Very High,High,3,21,2,1,0,3,20,Married,No,2018-11-01
EMP10150,27,Female,Master's,Sales,Manager,1,25000,Very High,0,0,0,0,No,Travel_Rarely,28,Low,High,Medium,High,3,24,1,6,2,9,2,Married,Yes,2016-08-21
EMP10151,60,Female,Master's,Marketing,Marketing Specialist,4,25000,Very High,33,7,1,3,No,Non-Travel,3,Low,High,Medium,Medium,3,20,0,2,3,1,12,Married,No,2016-03-11
EMP10152,25,Male,Bachelor's,Sales,Manager,2,25000,Very High,0,0,0,0,No,Travel_Rarely,6,Low,Very High,High,High,3,21,2,5,0,10,5,Married,No,2019-09-28
EMP10153,24,Female,Master's,Sales,Sales Representative,1,25000,Very High,0,0,0,0,No,Non-Travel,22,High,High,High,Low,3,12,0,6,2,1,17,Married,No,2017-02-28
EMP10154,48,Male,Bachelor's,Research & Development,Research Scientist,1,19115,Very High,16,1,0,1,Yes,Non-Travel,4,High,Very High,High,Very High,3,16,1,3,3,11,13,Married,Yes,2024-02-03
EMP10155,47,Male,Bachelor's,Marketing,Marketing Executive,1,17030,Very High,20,4,2,4,No,Travel_Rarely,24,Low,Medium,High,High,3,10,1,1,3,4,1,Single,No,2025-07-17
EMP10156,30,Female,Bachelor's,Sales,Manager,2,25000,Very High,9,9,1,2,No,Travel_Rarely,12,High,Medium,Very High,High,3,17,1,5,0,9,5,Single,No,2013-08-18
EMP10157,20,Male,Master's,Finance,Accountant,2,25000,Very High,0,0,0,0,Yes,Travel_Rarely,12,Medium,Very High,Medium,High,3,14,1,5,0,3,19,Married,No,2010-02-02
EMP10158,38,Male,Master's,It,Manager,2,19926,Very High,13,1,1,1,No,Travel_Rarely,5,High,High,High,Medium,4,11,0,2,0,5,6,Married,No,2024-05-13
EMP10159,28,Male,Bachelor's,Sales,Sales Executive,1,25000,Very High,4,4,4,4,No,Travel_Rarely,23,Medium,Medium,High,High,3,12,2,1,3,8,7,Married,No,2014-06-19
EMP10160,46,Male,Bachelor's,Finance,Financial Analyst,2,25000,Very High,27,3,1,3,No,Travel_Rarely,29,High,Very High,High,Medium,3,22,2,1,0,6,9,Single,No,2017-10-14
EMP10161,53,Female,Master's,Research & Development,Research Scientist,2,14584,High,27,4,1,4,No,Travel_Rarely,21,Very High,High,High,Low,3,13,1,0,0,11,12,Divorced,No,2016-07-25
EMP10162,23,Female,PhD,Human Resources,Manager,2,15114,Very High,0,0,0,0,No,Travel_Rarely,13,Low,High,High,High,3,11,1,4,3,10,0,Single,No,2020-02-10
EMP10163,55,Female,Bachelor's,Human Resources,HR Executive,3,20678,Very High,30,4,3,1,No,Travel_Rarely,12,Medium,High,High,Very High,3,19,0,6,3,3,4,Married,No,2017-07-01
EMP10164,37,Female,Bachelor's,Research & Development,Research Director,1,25000,Very High,10,8,0,0,No,Travel_Rarely,4,Medium,High,Medium,High,3,22,0,4,0,6,1,Single,No,2023-02-21
EMP10165,34,Female,Master's,Sales,Sales Executive,1,17395,Very High,15,6,2,6,Yes,Travel_Rarely,6,Medium,High,Very High,Medium,3,14,1,0,0,1,3,Single,Yes,2016-10-03
EMP10166,32,Female,Bachelor's,It,Software Engineer,3,25000,Very High,11,5,1,2,No,Travel_Frequently,19,Medium,Medium,Medium,High,3,16,1,0,0,4,11,Married,Yes,2011-05-08
EMP10167,38,Male,High School,Research & Development,Manager,1,25000,Very High,10,1,1,1,Yes,Travel_Rarely,6,High,Very High,Very High,Medium,3,22,2,1,3,11,4,Married,No,2012-01-03
EMP10168,25,Female,Bachelor's,Sales,Manager,1,22421,Very High,7,7,0,1,No,Travel_Rarely,6,Very High,High,High,Medium,3,18,2,4,4,10,14,Married,No,2010-09-27
EMP10169,31,Male,Master's,Sales,Sales Representative,3,11543,High,2,2,2,0,No,Travel_Frequently,11,Medium,Medium,High,Very High,3,10,2,6,1,8,9,Single,Yes,2021-10-06
EMP10170,56,Female,Master's,Human Resources,Manager,2,12184,High,25,1,1,1,No,Non-Travel,27,High,High,High,Low,3,19,1,1,2,10,16,Single,No,2017-11-11
EMP10171,36,Male,Bachelor's,Finance,Finance Manager,3,24996,Very High,16,3,0,3,No,Travel_Rarely,22,High,Low,Medium,Medium,3,25,3,6,1,8,13,Married,No,2025-08-20
EMP10172,42,Female,Bachelor's,Sales,Manager,1,8437,High,19,1,1,1,Yes,Travel_Rarely,14,High,High,Very High,High,3,22,0,6,3,3,6,Married,Yes,2023-09-26
EMP10173,45,Female,Bachelor's,Research & Development,Laboratory Technician,2,25000,Very High,22,7,0,1,No,Travel_Rarely,30,Medium,Low,Low,Medium,3,15,0,2,4,7,1,Single,No,2024-06-03
EMP10174,48,Female,Bachelor's,Sales,Sales Representative,1,20513,Very High,26,6,2,6,No,Travel_Rarely,27,Medium,Low,Medium,Medium,3,15,0,2,3,4,2,Single,No,2019-10-03
EMP10175,52,Female,Bachelor's,Human Resources,HR Specialist,2,25000,Very High,21,1,1,1,No,Travel_Frequently,3,Medium,Very High,Low,High,3,10,1,6,0,2,3,Married,No,2021-10-19
EMP10176,46,Male,High School,Sales,Manager,1,25000,Very High,25,10,0,4,No,Travel_Rarely,29,Medium,High,Low,High,3,11,1,0,2,5,15,Married,No,2023-09-19
EMP10177,44,Male,Bachelor's,Finance,Accountant,2,20299,Very High,16,1,1,1,No,Travel_Frequently,8,High,Medium,Medium,High,3,20,0,4,1,3,15,Married,No,2020-02-25
EMP10178,29,Male,Bachelor's,Research & Development,Research Director,1,20997,Very High,0,0,0,0,Yes,Travel_Rarely,4,High,Medium,Medium,Low,3,25,0,2,3,2,2,Single,No,2025-10-25
EMP10179,42,Male,Master's,Marketing,Marketing Specialist,1,25000,Very High,21,3,1,0,No,Travel_Rarely,27,Low,Very High,High,Very High,3,24,0,6,4,3,16,Married,No,2015-12-30
EMP10180,40,Male,Master's,Sales,Sales Representative,2,25000,Very High,14,2,1,1,Yes,Travel_Rarely,16,Low,Very High,High,Very High,4,17,1,4,0,0,16,Divorced,Yes,2014-04-11
EMP10181,40,Male,Bachelor's,Research & Development,Research Director,4,10540,High,10,1,1,0,Yes,Travel_Rarely,18,Very High,High,Very High,Medium,3,15,3,6,4,9,19,Married,No,2012-01-14
EMP10182,32,Male,High School,Sales,Manager,4,9859,High,0,0,0,0,No,Travel_Rarely,7,High,High,Medium,High,3,22,3,4,2,7,6,Single,No,2025-11-09
EMP10183,56,Female,Bachelor's,Marketing,Marketing Executive,5,16649,Very High,28,5,4,5,No,Travel_Rarely,11,Very High,Medium,Medium,High,3,10,3,3,4,8,7,Married,No,2013-10-04
EMP10184,52,Female,Master's,It,Software Engineer,2,25000,Very High,24,4,1,4,No,Travel_Rarely,8,Low,High,Medium,High,3,19,2,2,4,5,18,Married,No,2016-03-29
EMP10185,43,Male,High School,Sales,Sales Executive,1,25000,Very High,19,1,1,1,No,Travel_Frequently,27,High,Medium,High,Very High,3,22,2,2,0,4,6,Married,No,2016-10-26
EMP10186,30,Male,Bachelor's,Finance,Financial Analyst,1,25000,Very High,7,1,1,1,No,Travel_Rarely,20,High,Very High,High,Very High,3,19,1,1,4,11,0,Single,No,2025-08-12
EMP10187,36,Male,Master's,It,Software Engineer,2,12838,High,9,0,0,0,No,Travel_Frequently,6,Very High,Medium,High,High,3,20,3,6,0,8,15,Married,No,2010-11-09
EMP10188,23,Male,Master's,Research & Development,Research Director,1,7768,Medium,0,0,0,0,No,Travel_Rarely,24,Low,High,Medium,Low,3,15,3,1,2,3,17,Married,No,2010-07-20
EMP10189,44,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000,Very High,23,6,0,2,Yes,Travel_Frequently,16,Medium,Medium,Medium,Medium,3,19,2,6,3,0,7,Married,Yes,2019-02-22
EMP10190,49,Male,Bachelor's,Sales,Sales Representative,1,21729,Very High,22,0,0,0,No,Non-Travel,5,Medium,Low,Low,High,3,24,3,5,0,11,6,Married,No,2010-01-03
EMP10191,28,Female,PhD,Sales,Manager,2,8881,High,5,4,4,4,No,Travel_Rarely,25,Very High,Low,Very High,High,3,16,0,4,3,10,9,Married,No,2022-03-07
EMP10192,40,Male,PhD,It,Data Analyst,1,23512,Very High,6,0,0,0,No,Travel_Frequently,6,Very High,Medium,Medium,Very High,4,11,2,6,1,6,1,Single,No,2024-05-29
EMP10193,39,Male,Bachelor's,Marketing,Manager,1,25000,Very High,15,12,4,0,Yes,Travel_Rarely,6,Very High,Medium,Very High,Medium,3,20,0,0,4,0,14,Single,No,2010-05-17
EMP10194,38,Male,Master's,Human Resources,HR Executive,2,20849,Very High,15,12,1,5,No,Travel_Frequently,28,Very High,Very High,Very High,High,3,13,3,1,3,11,13,Married,No,2015-09-28
EMP10195,38,Female,Master's,Research & Development,Manager,2,17925,Very High,8,6,6,2,No,Travel_Rarely,29,Low,High,High,Medium,3,16,1,1,4,8,1,Married,No,2013-04-10
EMP10196,31,Female,PhD,Research & Development,Manager,2,20502,Very High,6,6,2,5,No,Travel_Rarely,2,Low,High,Very High,Very High,3,22,3,5,0,3,6,Married,No,2013-03-25
EMP10197,56,Male,Bachelor's,Finance,Financial Analyst,3,18643,Very High,28,8,1,2,Yes,Travel_Rarely,7,Low,High,Low,Very High,3,20,1,5,4,11,11,Single,No,2012-10-17
EMP10198,36,Male,Master's,It,Software Engineer,1,12009,High,14,9,9,1,Yes,Travel_Rarely,9,Medium,Medium,Low,Very High,3,24,0,4,2,2,4,Married,No,2015-05-19
EMP10199,56,Male,Master's,It,Data Analyst,3,15969,Very High,28,4,1,1,No,Travel_Rarely,15,High,Very High,Medium,Medium,4,15,0,5,3,3,5,Single,No,2014-12-10
EMP10200,58,Male,Bachelor's,It,Data Analyst,1,25000,Very High,39,2,2,2,No,Non-Travel,21,Very High,Very High,Medium,Medium,3,20,3,2,4,0,15,Divorced,No,2017-11-02
EMP10201,47,Male,Master's,Human Resources,HR Specialist,2,25000,Very High,17,1,1,1,No,Travel_Frequently,14,Medium,Medium,Medium,High,3,17,2,1,3,5,11,Married,No,2010-02-19
EMP10202,60,Male,Bachelor's,Sales,Manager,2,23757,Very High,33,2,1,2,No,Travel_Rarely,21,High,Very High,High,High,4,23,0,0,3,6,8,Married,No,2024-09-24
EMP10203,54,Male,Bachelor's,Sales,Sales Executive,4,14075,High,27,5,5,2,Yes,Travel_Frequently,28,Very High,Medium,Low,Low,3,25,1,4,2,6,19,Single,Yes,2023-05-03
EMP10204,37,Male,Bachelor's,It,IT Support,2,20299,Very High,13,1,1,1,No,Travel_Frequently,13,Medium,Low,High,Very High,3,22,1,2,0,4,11,Married,Yes,2025-03-04
EMP10205,33,Female,PhD,Human Resources,Manager,1,8269,High,6,1,1,1,No,Travel_Rarely,27,Low,Medium,Medium,Very High,4,15,2,3,4,9,9,Single,No,2012-03-15
EMP10206,54,Male,Bachelor's,Sales,Sales Representative,2,23868,Very High,23,3,3,1,No,Travel_Rarely,5,Medium,Very High,Low,Low,3,11,3,0,1,11,16,Married,No,2024-12-11
EMP10207,60,Male,Master's,Sales,Sales Representative,2,25000,Very High,32,1,1,1,No,Travel_Rarely,17,Medium,High,High,Medium,3,10,0,5,3,9,10,Married,No,2011-02-20
EMP10208,26,Male,Master's,Finance,Accountant,2,11346,High,7,4,0,1,No,Travel_Frequently,5,High,High,High,High,3,14,3,6,0,4,17,Married,No,2024-09-17
EMP10209,60,Male,Bachelor's,Sales,Sales Executive,1,16921,Very High,31,13,4,2,No,Travel_Frequently,26,Medium,Medium,High,Medium,4,25,0,2,1,5,3,Married,No,2019-07-31
EMP10210,32,Female,Bachelor's,Sales,Sales Executive,2,25000,Very High,8,7,1,1,No,Travel_Rarely,24,Low,Low,Very High,Medium,4,20,3,4,3,9,2,Single,No,2017-03-11
EMP10211,37,Female,Master's,Research & Development,Laboratory Technician,1,25000,Very High,12,5,1,2,No,Travel_Rarely,3,Very High,Very High,High,High,3,19,2,6,1,11,18,Single,No,2014-06-27
EMP10212,56,Male,PhD,Finance,Accountant,3,18003,Very High,26,4,2,1,Yes,Travel_Frequently,9,High,Medium,High,Very High,3,23,1,3,4,7,5,Single,No,2012-03-05
EMP10213,32,Female,Bachelor's,Finance,Accountant,2,16131,Very High,0,0,0,0,No,Non-Travel,9,Medium,Low,Medium,Very High,3,21,3,5,4,8,7,Married,No,2015-07-15
EMP10214,55,Female,Bachelor's,Sales,Sales Executive,1,9081,High,29,1,1,1,No,Travel_Frequently,22,Very High,Medium,Medium,Low,4,19,3,5,3,5,6,Single,No,2011-07-17
EMP10215,50,Male,High School,Finance,Accountant,4,23076,Very High,28,11,6,0,No,Travel_Rarely,4,Low,Medium,High,Very High,3,18,0,0,3,2,14,Divorced,No,2017-06-28
EMP10216,21,Male,Bachelor's,Sales,Manager,2,25000,Very High,0,0,0,0,Yes,Travel_Rarely,20,Medium,High,High,High,4,11,3,1,4,5,11,Divorced,No,2021-11-17
EMP10217,35,Female,Bachelor's,Research & Development,Laboratory Technician,1,24955,Very High,4,0,0,0,No,Travel_Rarely,11,High,High,High,Medium,3,16,3,1,0,3,14,Divorced,No,2016-02-07
EMP10218,28,Male,Bachelor's,Finance,Accountant,1,21807,Very High,6,6,6,5,Yes,Travel_Rarely,17,Medium,High,High,High,3,18,2,0,1,3,8,Divorced,No,2025-12-30
EMP10219,28,Male,Bachelor's,Human Resources,Manager,2,25000,Very High,0,0,0,0,Yes,Travel_Frequently,14,High,Medium,High,Very High,3,13,3,1,3,10,1,Single,Yes,2024-12-22
EMP10220,57,Male,Bachelor's,It,Data Analyst,2,21917,Very High,25,2,1,2,No,Travel_Rarely,10,Medium,Low,Low,Medium,3,13,2,4,3,10,19,Married,No,2024-02-24
EMP10221,30,Female,Master's,Finance,Financial Analyst,4,15278,Very High,9,0,0,0,No,Travel_Frequently,5,Low,Medium,Medium,Medium,3,19,2,0,2,6,14,Single,Yes,2019-01-17
EMP10222,41,Female,PhD,Research & Development,Research Scientist,1,25000,Very High,11,1,1,1,No,Travel_Rarely,21,High,High,High,High,4,14,2,0,1,5,17,Married,No,2012-02-17
EMP10223,52,Female,Bachelor's,Sales,Sales Representative,1,24382,Very High,22,1,1,0,No,Travel_Frequently,15,Medium,Medium,High,Low,3,22,0,6,4,7,12,Single,No,2022-11-15
EMP10224,55,Female,Master's,Research & Development,Research Scientist,4,22202,Very High,28,0,0,0,No,Travel_Rarely,28,High,Medium,Low,Very High,4,22,2,5,3,10,15,Single,No,2018-05-14
EMP10225,42,Female,Bachelor's,Sales,Sales Executive,4,14201,High,21,5,1,1,Yes,Travel_Rarely,17,High,Low,Very High,High,3,23,0,1,3,7,14,Married,No,2019-02-09
EMP10226,53,Female,Master's,Sales,Sales Executive,1,25000,Very High,31,9,4,2,No,Travel_Rarely,16,Very High,High,Very High,Very High,3,15,1,5,4,2,10,Married,No,2010-03-27
EMP10227,28,Female,Master's,Marketing,Marketing Executive,3,25000,Very High,0,0,0,0,No,Travel_Rarely,1,High,High,High,Medium,3,21,2,0,1,10,2,Married,No,2021-06-22
EMP10228,43,Female,Master's,Research & Development,Laboratory Technician,1,17175,Very High,15,10,1,2,No,Non-Travel,10,Medium,Medium,Low,Very High,4,16,3,3,0,3,9,Married,No,2010-02-15
EMP10229,27,Male,High School,It,Data Analyst,3,25000,Very High,5,1,1,1,Yes,Travel_Rarely,12,High,High,High,High,3,18,2,0,4,1,16,Married,No,2015-09-15
EMP10230,26,Female,Master's,Human Resources,Manager,3,17608,Very High,0,0,0,0,Yes,Travel_Rarely,18,High,Medium,Medium,Medium,3,15,1,1,0,0,7,Single,No,2010-01-10
EMP10231,55,Female,Bachelor's,It,Data Analyst,1,15492,Very High,31,1,1,0,No,Travel_Frequently,1,High,High,High,Very High,3,23,2,1,3,6,4,Single,No,2019-01-29
EMP10232,37,Female,Bachelor's,Research & Development,Laboratory Technician,1,15649,Very High,11,5,1,2,No,Travel_Frequently,29,High,Very High,Low,High,3,12,0,1,0,7,20,Married,No,2018-01-18
EMP10233,22,Female,Bachelor's,Human Resources,HR Executive,1,9927,High,0,0,0,0,No,Travel_Rarely,15,High,Medium,High,Medium,3,11,1,1,0,11,7,Single,No,2012-11-16
EMP10234,47,Female,Master's,Research & Development,Laboratory Technician,1,25000,Very High,19,5,4,0,No,Non-Travel,28,Medium,Very High,High,Medium,3,15,1,6,4,7,14,Single,No,2011-08-14
EMP10235,25,Female,Master's,Sales,Sales Representative,1,9662,High,1,1,1,0,Yes,Travel_Rarely,12,High,High,Very High,Medium,3,23,0,4,3,5,10,Single,No,2025-02-13
EMP10236,40,Male,High School,Finance,Finance Manager,3,12673,High,21,4,3,2,No,Travel_Rarely,20,Medium,Low,High,Very High,3,18,0,6,1,6,8,Divorced,No,2020-03-11
EMP10237,47,Male,Bachelor's,Sales,Manager,1,8656,High,19,5,0,1,Yes,Travel_Rarely,6,Medium,High,Very High,Very High,3,12,3,1,2,7,1,Single,Yes,2010-02-01
EMP10238,59,Male,Bachelor's,Sales,Sales Executive,2,21190,Very High,28,14,4,6,No,Travel_Rarely,8,High,High,Very High,Medium,3,13,1,3,0,3,6,Single,No,2020-03-20
EMP10239,20,Male,Bachelor's,Human Resources,Manager,3,20586,Very High,0,0,0,0,No,Travel_Rarely,14,Medium,Very High,High,High,3,12,2,0,3,7,15,Single,No,2021-05-04
EMP10240,55,Male,Master's,Sales,Sales Representative,2,19015,Very High,33,2,2,0,No,Travel_Rarely,5,Low,Medium,High,Medium,3,16,0,2,2,5,6,Single,No,2011-07-26
EMP10241,40,Male,Bachelor's,Marketing,Marketing Specialist,2,13778,High,25,6,1,2,No,Travel_Rarely,22,Low,High,Medium,High,3,13,3,2,1,11,3,Married,No,2025-04-14
EMP10242,54,Male,Bachelor's,Marketing,Manager,1,12997,High,35,5,3,5,No,Travel_Frequently,4,High,Very High,High,Medium,3,21,0,4,2,6,4,Divorced,No,2010-01-17
EMP10243,32,Female,Bachelor's,Marketing,Manager,2,25000,Very High,8,1,1,1,No,Travel_Rarely,22,Medium,Medium,Low,Medium,3,23,0,2,1,9,13,Married,No,2021-09-20
EMP10244,29,Male,Master's,Research & Development,Research Director,1,17193,Very High,4,2,2,1,Yes,Non-Travel,16,High,High,Low,High,3,15,3,1,2,6,6,Single,No,2017-10-05
EMP10245,29,Female,Bachelor's,Sales,Sales Executive,3,25000,Very High,0,0,0,0,No,Travel_Frequently,6,Medium,High,Very High,Very High,3,15,1,2,1,7,12,Married,Yes,2014-03-21
EMP10246,32,Female,PhD,Marketing,Manager,1,14789,High,8,3,0,2,No,Travel_Rarely,3,Medium,High,Very High,High,3,18,2,6,0,10,17,Single,No,2017-03-26
EMP10247,56,Male,Bachelor's,Research & Development,Research Scientist,2,23896,Very High,34,1,1,1,No,Travel_Rarely,4,Medium,Very High,Medium,Very High,3,14,0,3,2,4,9,Single,No,2021-01-31
EMP10248,57,Male,Master's,Marketing,Marketing Executive,2,25000,Very High,33,13,3,3,Yes,Travel_Rarely,22,High,High,High,Very High,3,16,1,5,1,1,1,Married,No,2012-12-14
EMP10249,43,Female,Bachelor's,Marketing,Manager,2,25000,Very High,14,7,2,3,No,Travel_Frequently,8,Medium,Medium,High,High,3,22,3,1,3,7,12,Single,Yes,2013-10-17
EMP10250,21,Female,Bachelor's,It,Manager,1,18296,Very High,0,0,0,0,No,Travel_Rarely,29,Very High,High,High,Medium,3,10,3,2,4,0,1,Single,No,2024-01-26
EMP10251,41,Male,Bachelor's,Sales,Sales Representative,1,24729,Very High,15,6,1,0,Yes,Travel_Rarely,30,Very High,Medium,Medium,High,3,17,3,1,2,1,14,Married,No,2018-02-22
EMP10252,36,Male,Bachelor's,Research & Development,Laboratory Technician,3,19766,Very High,4,4,3,4,No,Non-Travel,14,High,Medium,High,Medium,3,11,1,4,2,4,4,Single,No,2010-05-11
EMP10253,55,Male,Bachelor's,It,Software Engineer,1,22105,Very High,25,1,1,1,No,Travel_Rarely,7,Very High,High,Medium,Medium,4,13,2,3,2,3,10,Single,No,2016-12-20
EMP10254,33,Male,Bachelor's,Research & Development,Research Scientist,1,19024,Very High,9,1,1,1,Yes,Travel_Rarely,4,Medium,Low,Low,High,3,19,1,0,2,11,5,Single,No,2016-08-20
EMP10255,29,Male,High School,Sales,Sales Executive,2,20456,Very High,4,4,4,1,Yes,Travel_Rarely,30,High,Low,High,Very High,3,16,1,5,4,10,18,Single,No,2022-12-24
EMP10256,54,Male,Bachelor's,Research & Development,Laboratory Technician,3,24232,Very High,27,8,3,3,No,Travel_Frequently,19,High,Low,Very High,High,3,21,3,1,2,1,14,Divorced,No,2018-08-02
EMP10257,44,Female,Master's,Marketing,Marketing Executive,2,14087,High,19,0,0,0,Yes,Travel_Frequently,11,High,High,Very High,High,3,15,0,3,0,3,3,Married,No,2022-07-11
EMP10258,22,Female,Master's,Finance,Financial Analyst,2,13945,High,0,0,0,0,No,Travel_Rarely,15,Very High,Medium,High,Medium,4,13,0,4,0,6,6,Single,No,2013-09-03
EMP10259,57,Female,Bachelor's,Human Resources,HR Specialist,2,11792,High,31,3,1,3,Yes,Travel_Rarely,24,High,High,Medium,High,3,17,3,4,3,4,16,Single,No,2023-07-17
EMP10260,36,Female,Bachelor's,Sales,Manager,1,10720,High,11,2,2,2,Yes,Travel_Frequently,16,Very High,Medium,High,High,4,23,0,3,4,3,9,Married,No,2022-07-04
EMP10261,31,Female,High School,Human Resources,HR Specialist,2,12736,High,9,2,2,1,No,Travel_Frequently,6,Medium,Medium,Very High,High,3,22,3,2,3,1,16,Married,Yes,2012-03-04
EMP10262,43,Female,Bachelor's,Marketing,Manager,3,23665,Very High,22,1,1,1,No,Travel_Frequently,12,High,Medium,Medium,High,4,25,1,3,0,1,10,Single,No,2020-06-03
EMP10263,48,Male,Master's,Sales,Manager,5,14739,High,22,8,1,3,No,Travel_Rarely,8,High,Medium,Very High,Very High,3,24,3,6,2,0,20,Married,No,2019-09-15
EMP10264,44,Male,Master's,Research & Development,Research Scientist,1,25000,Very High,24,16,1,1,No,Non-Travel,25,High,High,Low,High,3,22,2,2,2,9,15,Divorced,No,2019-11-25
EMP10265,55,Female,Bachelor's,It,Manager,2,22373,Very High,28,3,3,3,No,Travel_Rarely,25,Medium,Low,High,Low,3,21,2,2,1,5,6,Married,No,2021-03-14
EMP10266,45,Female,Bachelor's,Finance,Financial Analyst,2,9083,High,23,15,6,2,Yes,Travel_Rarely,10,High,High,Low,High,4,16,2,3,4,5,7,Married,No,2016-12-09
EMP10267,57,Male,Master's,Finance,Accountant,1,25000,Very High,31,9,2,3,No,Travel_Rarely,11,Very High,High,High,High,3,24,1,4,1,3,15,Married,No,2017-10-27
EMP10268,20,Male,Bachelor's,Finance,Financial Analyst,2,25000,Very High,0,0,0,0,No,Travel_Rarely,9,Medium,Medium,Low,Very High,3,15,0,0,4,8,15,Married,No,2024-01-03
EMP10269,39,Female,Bachelor's,Research & Development,Research Director,1,14084,High,10,6,6,2,No,Travel_Frequently,26,High,Low,Medium,Medium,3,14,1,0,4,3,3,Single,No,2011-10-16
EMP10270,47,Male,Master's,Sales,Sales Executive,2,25000,Very High,26,3,2,3,No,Travel_Rarely,17,Medium,High,High,High,4,14,0,3,2,2,6,Married,No,2025-11-25
EMP10271,35,Male,Bachelor's,It,Manager,1,14982,High,7,4,2,1,No,Travel_Frequently,28,Very High,High,High,High,4,23,1,1,2,10,16,Married,No,2022-03-01
EMP10272,36,Female,Bachelor's,It,Manager,2,23016,Very High,14,0,0,0,No,Travel_Rarely,14,Medium,High,Very High,High,3,25,1,3,3,9,2,Divorced,No,2019-09-12
EMP10273,59,Male,Master's,It,IT Support,2,12469,High,35,6,1,6,Yes,Travel_Rarely,3,Medium,Medium,Medium,High,4,25,2,0,0,8,16,Single,No,2024-10-27
EMP10274,47,Female,Bachelor's,Marketing,Manager,2,9829,High,21,0,0,0,Yes,Travel_Rarely,9,Medium,High,Very High,High,3,20,1,5,0,0,10,Divorced,No,2020-11-18
