EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate,EmployeeNumber
EMP10130,31,Male,Master's,Research & Development,Manager,4,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,20.0,Medium,Medium,Medium,High,3,10,0,1,4,6,9,Married,No,08-07-2014,868221
EMP10131,50,Female,Bachelor's,Research & Development,Laboratory Technician,4,13169.0,High,27,2.0,2,2,No,Travel_Rarely,3.0,Medium,High,Very High,Very High,3,19,1,6,1,5,18,Married,No,26-03-2017,728752
EMP10132,33,Male,Master's,Sales,Manager,3,25000.0,Very High,5,5.0,1,3,No,Non-Travel,2.0,High,Very High,High,Low,3,18,1,1,3,8,8,Married,No,05-08-2017,603494
EMP10133,53,Female,Bachelor's,Sales,Sales Representative,2,21395.0,Very High,37,6.0,5,3,No,Travel_Rarely,12.0,Medium,Low,Medium,Low,3,14,1,2,4,3,11,Married,No,07-07-2020,202637
EMP10134,37,Female,Bachelor's,Research & Development,Manager,1,22761.0,Very High,14,5.0,5,0,No,Travel_Frequently,24.0,Medium,High,High,High,3,17,0,5,2,3,10,Married,No,20-11-2010,156044
EMP10135,53,Female,Master's,Marketing,Manager,2,22764.0,Very High,20,3.0,1,1,No,Travel_Rarely,26.0,Medium,Medium,Medium,Medium,4,22,1,0,2,5,7,Single,No,19-03-2014,942073
EMP10136,30,Male,Master's,Research & Development,Research Scientist,1,20586.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,13.0,Low,Low,Very High,Medium,3,24,1,3,1,0,8,Single,No,01-04-2011,897121
EMP10137,60,Female,Master's,Research & Development,Research Director,3,25000.0,Very High,34,9.0,9,2,NO,Travel_Rarely,27.0,Low,Very High,High,Very High,4,13,1,0,2,1,3,Married,No,23-09-2013,371663
EMP10138,31,Female,Bachelor's,Finance,Finance Manager,1,21212.0,Very High,5,5.0,2,4,No,Travel_Frequently,18.0,Medium,High,High,High,3,11,2,3,2,1,19,Single,No,19-12-2014,705916
EMP10139,34,Male,PhD,Research & Development,Manager,2,13309.0,High,6,2.0,2,2,No,Travel_Rarely,5.0,High,Medium,Medium,Very High,3,14,3,4,2,9,4,Single,No,05-09-2011,310032
EMP10140,50,Male,High School,Marketing,Marketing Executive,2,18452.0,Very High,20,1.0,0,0,No,Travel_Frequently,23.0,High,Very High,Medium,Very High,3,17,3,1,1,3,6,Single,No,01-11-2022,959589
EMP10141,48,Female,Bachelor's,Marketing,Marketing Executive,2,23871.0,Very High,23,0.0,0,0,Yes,Non-Travel,25.0,Low,Low,Medium,Medium,3,24,2,6,3,4,8,Single,No,10-10-2018,331840
EMP10142,45,Female,Bachelor's,Sales,Manager,2,25000.0,Very High,23,0.0,0,0,No,Travel_Rarely,12.0,Low,High,Medium,Very High,3,15,1,0,1,1,3,Single,No,14-12-2016,597445
EMP10143,37,Male,High School,Research & Development,Research Scientist,3,25000.0,Very High,10,4.0,0,4,No,Travel_Rarely,19.0,High,High,High,Very High,3,25,1,1,0,7,11,Married,No,16-08-2022,325536
EMP10144,51,Male,Bachelor's,Research & Development,Manager,1,15022.0,Very High,25,0.0,0,0,Yes,Travel_Rarely,1.0,Medium,High,Medium,Low,3,17,2,5,0,4,11,Married,No,11-10-2012,442454
EMP10145,41,Male,Master's,Sales,Manager,2,25000.0,Very High,10,2.0,2,2,No,Travel_Rarely,9.0,Very High,Very High,High,Very High,3,20,2,0,2,7,5,Married,No,18-02-2019,846633
EMP10146,57,Male,Master's,Sales,Sales Representative,1,24814.0,Very High,32,7.0,1,4,No,Travel_Rarely,1.0,High,High,High,High,3,12,0,4,2,8,12,Married,No,01-02-2014,591318
EMP10147,36,Male,PhD,Human Resources,Manager,1,25000.0,Very High,14,2.0,2,1,No,Travel_Frequently,24.0,Medium,Medium,Medium,Very High,3,14,2,0,3,10,8,Married,No,11-12-2012,503038
EMP10148,42,Male,Master's,Research & Development,Research Scientist,2,20573.0,Very High,22,7.0,0,0,Yes,Travel_Rarely,18.0,Medium,Very High,Medium,Very High,3,11,1,4,2,8,8,Married,No,16-12-2025,272055
EMP10149,43,Female,Bachelor's,Sales,Manager,1,25000.0,Very High,20,7.0,3,2,No,Travel_Rarely,23.0,High,Low,Very High,High,3,21,2,1,0,3,20,Married,No,01-11-2018,459879
EMP10150,27,Female,Master's,Sales,Manager,1,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,28.0,Low,High,Medium,High,3,24,1,6,2,9,2,Married,Yes,21-08-2016,786875
EMP10151,60,Female,Master's,Marketing,Marketing Specialist,4,25000.0,Very High,33,7.0,1,3,No,Non-Travel,3.0,Low,High,Medium,Medium,3,20,0,2,3,1,12,Married,No,11-03-2016,689915
EMP10152,25,Male,Bachelor's,Sales,Manager,2,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,6.0,Low,Very High,High,High,3,21,2,5,0,10,5,Married,No,28-09-2019,387215
EMP10153,24,Female,Master's,Sales,Sales Representative,1,25000.0,Very High,0,0.0,0,0,No,Non-Travel,22.0,High,High,High,Low,3,12,0,6,2,1,17,Married,No,28-02-2017,495826
EMP10154,48,Male,Bachelor's,Research & Development,Research Scientist,1,19115.0,Very High,16,1.0,0,1,Yes,Non-Travel,4.0,High,Very High,High,Very High,3,16,1,3,3,11,13,Married,Yes,03-02-2024,614941
EMP10155,47,Male,Bachelor's,Marketing,Marketing Executive,1,17030.0,Very High,20,4.0,2,4,No,Travel_Rarely,24.0,Low,Medium,High,High,3,10,1,1,3,4,1,Single,No,17-07-2025,291175
EMP10156,30,Female,Bachelor's,Sales,Manager,2,25000.0,Very High,9,9.0,1,2,No,Travel_Rarely,12.0,High,Medium,Very High,High,3,17,1,5,0,9,5,Single,No,18-08-2013,361276
EMP10157,20,Male,Master's,Finance,Accountant,2,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,12.0,Medium,Very High,Medium,High,3,14,1,5,0,3,19,Married,No,02-02-2010,726322
EMP10158,38,Male,Master's,IT,Manager,2,19926.0,Very High,13,1.0,1,1,No,Travel_Rarely,5.0,High,High,High,Medium,4,11,0,2,0,5,6,Married,No,13-05-2024,835324
EMP10159,28,Male,Bachelor's,Sales,Sales Executive,1,25000.0,Very High,4,4.0,4,4,No,Travel_Rarely,23.0,Medium,Medium,High,High,3,12,2,1,3,8,7,Married,No,19-06-2014,227354
EMP10160,46,Male,Bachelor's,Finance,Financial Analyst,2,25000.0,Very High,27,3.0,1,3,No,Travel_Rarely,29.0,High,Very High,High,Medium,3,22,2,1,0,6,9,Single,No,14-10-2017,160110
EMP10161,53,Female,Master's,Research & Development,Research Scientist,2,14584.0,High,27,4.0,1,4,No,Travel_Rarely,21.0,Very High,High,High,Low,3,13,1,0,0,11,12,Divorced,No,25-07-2016,483454
EMP10162,23,Female,PhD,Human Resources,Manager,2,15114.0,Very High,0,0.0,0,0,No,Travel_Rarely,13.0,Low,High,High,High,3,11,1,4,3,10,0,Single,No,10-02-2020,817828
EMP10163,55,Female,Bachelor's,Human Resources,HR Executive,3,20678.0,Very High,30,4.0,3,1,No,Travel_Rarely,12.0,Medium,High,High,Very High,3,19,0,6,3,3,4,Married,No,01-07-2017,710736
EMP10164,37,Female,Bachelor's,Research & Development,Research Director,1,25000.0,Very High,10,8.0,0,0,No,Travel_Rarely,4.0,Medium,High,Medium,High,3,22,0,4,0,6,1,Single,No,21-02-2023,813819
EMP10165,34,Female,Master's,Sales,Sales Executive,1,17395.0,Very High,15,6.0,2,6,Yes,Travel_Rarely,6.0,Medium,High,Very High,Medium,3,14,1,0,0,1,3,Single,Yes,03-10-2016,231382
EMP10166,32,Female,Bachelor's,IT,Software Engineer,3,25000.0,Very High,11,5.0,1,2,No,Travel_Frequently,19.0,Medium,Medium,Medium,High,3,16,1,0,0,4,11,Married,Yes,08-05-2011,593613
EMP10167,38,Male,High School,Research & Development,Manager,1,25000.0,Very High,10,1.0,1,1,Yes,Travel_Rarely,6.0,High,Very High,Very High,Medium,3,22,2,1,3,11,4,Married,No,03-01-2012,172846
EMP10168,25,Female,Bachelor's,Sales,Manager,1,22421.0,Very High,7,7.0,0,1,No,Travel_Rarely,6.0,Very High,High,High,Medium,3,18,2,4,4,10,14,Married,No,27-09-2010,261223
EMP10169,31,Male,Master's,Sales,Sales Representative,3,11543.0,High,2,2.0,2,0,No,Travel_Frequently,11.0,Medium,Medium,High,Very High,3,10,2,6,1,8,9,Single,Yes,06-10-2021,315263
EMP10170,56,Female,Master's,Human Resources,Manager,2,12184.0,High,25,1.0,1,1,No,Non-Travel,27.0,High,High,High,Low,3,19,1,1,2,10,16,Single,No,11-11-2017,237382
EMP10171,36,Male,Bachelor's,Finance,Finance Manager,3,24996.0,Very High,16,3.0,0,3,No,Travel_Rarely,22.0,High,Low,Medium,Medium,3,25,3,6,1,8,13,Married,No,20-08-2025,449158
EMP10172,42,Female,Bachelor's,Sales,Manager,1,8437.0,High,19,1.0,1,1,Yes,Travel_Rarely,14.0,High,High,Very High,High,3,22,0,6,3,3,6,Married,Yes,26-09-2023,489525
EMP10173,45,Female,Bachelor's,Research & Development,Laboratory Technician,2,25000.0,Very High,22,7.0,0,1,No,Travel_Rarely,30.0,Medium,Low,Low,Medium,3,15,0,2,4,7,1,Single,No,03-06-2024,323549
EMP10174,48,Female,Bachelor's,Sales,Sales Representative,1,20513.0,Very High,26,6.0,2,6,No,Travel_Rarely,27.0,Medium,Low,Medium,Medium,3,15,0,2,3,4,2,Single,No,03-10-2019,306020
EMP10175,52,Female,Bachelor's,Human Resources,HR Specialist,2,25000.0,Very High,21,1.0,1,1,No,Travel_Frequently,3.0,Medium,Very High,Low,High,3,10,1,6,0,2,3,Married,No,19-10-2021,437737
EMP10176,46,Male,High School,Sales,Manager,1,25000.0,Very High,25,10.0,0,4,No,Travel_Rarely,29.0,Medium,High,Low,High,3,11,1,0,2,5,15,Married,No,19-09-2023,719428
EMP10177,44,Male,Bachelor's,Finance,Accountant,2,20299.0,Very High,16,1.0,1,1,No,Travel_Frequently,8.0,High,Medium,Medium,High,3,20,0,4,1,3,15,Married,No,25-02-2020,387382
EMP10178,29,Male,Bachelor's,Research & Development,Research Director,1,20997.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,4.0,High,Medium,Medium,Low,3,25,0,2,3,2,2,Single,No,25-10-2025,441727
EMP10179,42,Male,Master's,Marketing,Marketing Specialist,1,25000.0,Very High,21,3.0,1,0,No,Travel_Rarely,27.0,Low,Very High,High,Very High,3,24,0,6,4,3,16,Married,No,30-12-2015,908663
EMP10180,40,Male,Master's,Sales,Sales Representative,2,25000.0,Very High,14,2.0,1,1,Yes,Travel_Rarely,16.0,Low,Very High,High,Very High,4,17,1,4,0,0,16,Divorced,Yes,11-04-2014,388643
EMP10181,40,Male,Bachelor's,Research & Development,Research Director,4,10540.0,High,10,1.0,1,0,Yes,Travel_Rarely,18.0,Very High,High,Very High,Medium,3,15,3,6,4,9,19,Married,No,14-01-2012,146068
EMP10182,32,Male,High School,Sales,Manager,4,9859.0,High,0,0.0,0,0,No,Travel_Rarely,7.0,High,High,Medium,High,3,22,3,4,2,7,6,Single,No,09-11-2025,259018
EMP10183,56,Female,Bachelor's,Marketing,Marketing Executive,5,16649.0,Very High,28,5.0,4,5,No,Travel_Rarely,11.0,Very High,Medium,Medium,High,3,10,3,3,4,8,7,Married,No,04-10-2013,346821
EMP10184,52,Female,Master's,IT,Software Engineer,2,25000.0,Very High,24,4.0,1,4,No,Travel_Rarely,8.0,Low,High,Medium,High,3,19,2,2,4,5,18,Married,No,29-03-2016,746798
EMP10185,43,Male,High School,Sales,Sales Executive,1,25000.0,Very High,19,1.0,1,1,No,Travel_Frequently,27.0,High,Medium,High,Very High,3,22,2,2,0,4,6,Married,No,26-10-2016,850602
EMP10186,30,Male,Bachelor's,Finance,Financial Analyst,1,25000.0,Very High,7,1.0,1,1,No,Travel_Rarely,20.0,High,Very High,High,Very High,3,19,1,1,4,11,0,Single,No,12-08-2025,367765
EMP10187,36,Male,Master's,IT,Software Engineer,2,12838.0,High,9,0.0,0,0,No,Travel_Frequently,6.0,Very High,Medium,High,High,3,20,3,6,0,8,15,Married,No,09-11-2010,112838
EMP10188,23,Male,Master's,Research & Development,Research Director,1,7768.0,Medium,0,0.0,0,0,No,Travel_Rarely,24.0,Low,High,Medium,Low,3,15,3,1,2,3,17,Married,No,20-07-2010,357970
EMP10189,44,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000.0,Very High,23,6.0,0,2,Yes,Travel_Frequently,16.0,Medium,Medium,Medium,Medium,3,19,2,6,3,0,7,Married,Yes,22-02-2019,176644
EMP10190,49,Male,Bachelor's,Sales,Sales Representative,1,,Very High,22,0.0,0,0,No,Non-Travel,5.0,Medium,Low,Low,High,3,24,3,5,0,11,6,Married,No,03-01-2010,417344
EMP10191,28,Female,PhD,Sales,Manager,2,8881.0,High,5,4.0,4,4,No,Travel_Rarely,25.0,Very High,Low,Very High,High,3,16,0,4,3,10,9,Married,No,07-03-2022,169743
EMP10192,40,Male,PhD,IT,Data Analyst,1,23512.0,Very High,6,0.0,0,0,No,Travel_Frequently,6.0,Very High,Medium,Medium,Very High,4,11,2,6,1,6,1,Single,No,29-05-2024,209931
EMP10193,39,Male,Bachelor's,Marketing,Manager,1,25000.0,Very High,15,12.0,4,0,Yes,Travel_Rarely,6.0,Very High,Medium,Very High,Medium,3,20,0,0,4,0,14,Single,No,17-05-2010,292659
EMP10194,38,Male,Master's,Human Resources,HR Executive,2,20849.0,Very High,15,12.0,1,5,No,Travel_Frequently,28.0,Very High,Very High,Very High,High,3,13,3,1,3,11,13,Married,No,28-09-2015,336017
EMP10195,38,Female,Master's,Research & Development,Manager,2,17925.0,Very High,8,6.0,6,2,No,Travel_Rarely,29.0,Low,High,High,Medium,3,16,1,1,4,8,1,Married,No,10-04-2013,175059
EMP10196,31,Female,PhD,Research & Development,Manager,2,20502.0,Very High,6,6.0,2,5,No,Travel_Rarely,2.0,Low,High,Very High,Very High,3,22,3,5,0,3,6,Married,No,25-03-2013,426243
EMP10197,56,Male,Bachelor's,Finance,Financial Analyst,3,18643.0,Very High,28,8.0,1,2,Yes,Travel_Rarely,7.0,Low,High,Low,Very High,3,20,1,5,4,11,11,Single,No,17-10-2012,868771
EMP10198,36,Male,Master's,IT,Software Engineer,1,12009.0,High,14,9.0,9,1,Yes,Travel_Rarely,9.0,Medium,Medium,Low,Very High,3,24,0,4,2,2,4,Married,No,19-05-2015,268716
EMP10199,56,Male,Master's,IT,Data Analyst,3,15969.0,Very High,28,4.0,1,1,No,Travel_Rarely,15.0,High,Very High,Medium,Medium,4,15,0,5,3,3,5,Single,No,10-12-2014,255706
EMP10200,58,Male,Bachelor's,IT,Data Analyst,1,25000.0,Very High,39,2.0,2,2,No,Non-Travel,21.0,Very High,Very High,Medium,Medium,3,20,3,2,4,0,15,Divorced,No,02-11-2017,269396
EMP10201,47,Male,Master's,Human Resources,HR Specialist,2,25000.0,Very High,17,1.0,1,1,No,Travel_Frequently,14.0,Medium,Medium,Medium,High,3,17,2,1,3,5,11,Married,No,19-02-2010,512152
EMP10202,60,Male,Bachelor's,Sales,Manager,2,23757.0,Very High,33,2.0,1,2,No,Travel_Rarely,21.0,High,Very High,High,High,4,23,0,0,3,6,8,Married,No,24-09-2024,818224
EMP10203,54,Male,Bachelor's,Sales,Sales Executive,4,14075.0,High,27,5.0,5,2,Yes,Travel_Frequently,28.0,Very High,Medium,Low,Low,3,25,1,4,2,6,19,Single,Yes,03-05-2023,383078
EMP10204,37,Male,Bachelor's,IT,IT Support,2,20299.0,Very High,13,1.0,1,1,No,Travel_Frequently,13.0,Medium,Low,High,Very High,3,22,1,2,0,4,11,Married,Yes,04-03-2025,739353
EMP10205,33,Female,PhD,Human Resources,Manager,1,8269.0,High,6,1.0,1,1,NO,Travel_Rarely,27.0,Low,Medium,Medium,Very High,4,15,2,3,4,9,9,Single,No,15-03-2012,399564
EMP10206,54,Male,Bachelor's,Sales,Sales Representative,2,23868.0,Very High,23,3.0,3,1,No,Travel_Rarely,5.0,Medium,Very High,Low,Low,3,11,3,0,1,11,16,Married,No,11-12-2024,565198
EMP10207,60,Male,Master's,Sales,Sales Representative,2,25000.0,Very High,32,1.0,1,1,No,Travel_Rarely,17.0,Medium,High,High,Medium,3,10,0,5,3,9,10,Married,No,20-02-2011,125805
EMP10208,26,Male,Master's,Finance,Accountant,2,11346.0,High,7,4.0,0,1,No,Travel_Frequently,5.0,High,High,High,High,3,14,3,6,0,4,17,Married,No,17-09-2024,442639
EMP10209,60,Male,Bachelor's,Sales,Sales Executive,1,16921.0,Very High,31,13.0,4,2,No,Travel_Frequently,26.0,Medium,Medium,High,Medium,4,25,0,2,1,5,3,Married,No,31-07-2019,264592
EMP10210,32,Female,Bachelor's,Sales,Sales Executive,2,25000.0,Very High,8,7.0,1,1,No,Travel_Rarely,24.0,Low,Low,Very High,Medium,4,20,3,4,3,9,2,Single,No,11-03-2017,592953
EMP10211,37,Female,Master's,Research & Development,Laboratory Technician,1,25000.0,Very High,12,5.0,1,2,No,Travel_Rarely,3.0,Very High,Very High,High,High,3,19,2,6,1,11,18,Single,No,27-06-2014,326159
EMP10212,56,Male,PhD,Finance,Accountant,3,18003.0,Very High,26,4.0,2,1,Yes,Travel_Frequently,9.0,High,Medium,High,Very High,3,23,1,3,4,7,5,Single,No,05-03-2012,430875
EMP10213,32,Female,Bachelor's,Finance,Accountant,2,16131.0,Very High,0,0.0,0,0,No,Non-Travel,9.0,Medium,Low,Medium,Very High,3,21,3,5,4,8,7,Married,No,15-07-2015,763198
EMP10214,55,Female,Bachelor's,Sales,Sales Executive,1,9081.0,High,29,1.0,1,1,No,Travel_Frequently,22.0,Very High,Medium,Medium,Low,4,19,3,5,3,5,6,Single,No,17-07-2011,867439
EMP10215,50,Male,High School,Finance,Accountant,4,23076.0,Very High,28,11.0,6,0,No,Travel_Rarely,4.0,Low,Medium,High,Very High,3,18,0,0,3,2,14,Divorced,No,28-06-2017,743387
EMP10216,21,Male,Bachelor's,Sales,Manager,2,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,20.0,Medium,High,High,High,4,11,3,1,4,5,11,Divorced,No,17-11-2021,429216
EMP10217,35,Female,Bachelor's,Research & Development,Laboratory Technician,1,24955.0,Very High,4,0.0,0,0,No,Travel_Rarely,11.0,High,High,High,Medium,3,16,3,1,0,3,14,Divorced,No,07-02-2016,893773
EMP10218,28,Male,Bachelor's,Finance,Accountant,1,21807.0,Very High,6,6.0,6,5,Yes,Travel_Rarely,17.0,Medium,High,High,High,3,18,2,0,1,3,8,Divorced,No,30-12-2025,837057
EMP10219,28,Male,Bachelor's,Human Resources,Manager,2,25000.0,Very High,0,0.0,0,0,Yes,Travel_Frequently,14.0,High,Medium,High,Very High,3,13,3,1,3,10,1,Single,Yes,22-12-2024,580473
EMP10220,57,Male,Bachelor's,IT,Data Analyst,2,21917.0,Very High,25,2.0,1,2,No,Travel_Rarely,10.0,Medium,Low,Low,Medium,3,13,2,4,3,10,19,Married,No,24-02-2024,794965
EMP10221,30,Female,Master's,Finance,Financial Analyst,4,15278.0,Very High,9,0.0,0,0,No,Travel_Frequently,5.0,Low,Medium,Medium,Medium,3,19,2,0,2,6,14,Single,Yes,17-01-2019,396634
EMP10222,41,Female,PhD,Research & Development,Research Scientist,1,25000.0,Very High,11,1.0,1,1,No,Travel_Rarely,21.0,High,High,High,High,4,14,2,0,1,5,17,Married,No,17-02-2012,502013
EMP10223,52,Female,Bachelor's,Sales,Sales Representative,1,24382.0,Very High,22,1.0,1,0,No,Travel_Frequently,,Medium,Medium,High,Low,3,22,0,6,4,7,12,Single,No,15-11-2022,415432
EMP10224,55,Female,Master's,Research & Development,Research Scientist,4,22202.0,Very High,28,0.0,0,0,No,Travel_Rarely,28.0,High,Medium,Low,Very High,4,22,2,5,3,10,15,Single,No,14-05-2018,254674
EMP10225,42,Female,Bachelor's,Sales,Sales Executive,4,14201.0,High,21,5.0,1,1,Yes,Travel_Rarely,17.0,High,Low,Very High,High,3,23,0,1,3,7,14,Married,No,09-02-2019,423076
EMP10226,53,Female,Master's,Sales,Sales Executive,1,25000.0,Very High,31,9.0,4,2,No,Travel_Rarely,16.0,Very High,High,Very High,Very High,3,15,1,5,4,2,10,Married,No,03/27/2010,923639
EMP10227,28,Female,Master's,Marketing,Marketing Executive,3,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,1.0,High,High,High,Medium,3,21,2,0,1,10,2,Married,No,22-06-2021,295465
EMP10228,43,Female,Master's,Research & Development,Laboratory Technician,1,17175.0,Very High,15,10.0,1,2,No,Non-Travel,10.0,Medium,Medium,Low,Very High,4,16,3,3,0,3,9,Married,No,15-02-2010,424261
EMP10229,27,Male,High School,IT,Data Analyst,3,25000.0,Very High,5,1.0,1,1,Yes,Travel_Rarely,12.0,High,High,High,High,3,18,2,0,4,1,16,Married,No,15-09-2015,424514
EMP10230,26,Female,Master's,Human Resources,Manager,3,17608.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,18.0,High,Medium,Medium,Medium,3,15,1,1,0,0,7,Single,No,10-01-2010,652641
EMP10231,55,Female,Bachelor's,IT,Data Analyst,1,15492.0,Very High,31,1.0,1,0,No,Travel_Frequently,1.0,High,High,High,Very High,3,23,2,1,3,6,4,Single,No,29-01-2019,516732
EMP10232,37,Female,Bachelor's,Research & Development,Laboratory Technician,1,15649.0,Very High,11,5.0,1,2,No,Travel_Frequently,29.0,High,Very High,Low,High,3,12,0,1,0,7,20,Married,No,18-01-2018,110917
EMP10233,22,Female,Bachelor's,Human Resources,HR Executive,1,9927.0,High,0,0.0,0,0,No,Travel_Rarely,,High,Medium,High,Medium,3,11,1,1,0,11,7,Single,No,16-11-2012,142420
EMP10234,47,Female,Master's,Research & Development,Laboratory Technician,1,25000.0,Very High,19,5.0,4,0,No,Non-Travel,28.0,Medium,Very High,High,Medium,3,15,1,6,4,7,14,Single,No,14-08-2011,638999
EMP10235,25,Female,Master's,Sales,Sales Representative,1,9662.0,High,1,1.0,1,0,Yes,Travel_Rarely,12.0,High,High,Very High,Medium,3,23,0,4,3,5,10,Single,No,13-02-2025,360329
EMP10236,40,Male,High School,Finance,Finance Manager,3,12673.0,High,21,4.0,3,2,No,Travel_Rarely,20.0,Medium,Low,High,Very High,3,18,0,6,1,6,8,Divorced,No,11-03-2020,172241
EMP10237,47,Male,Bachelor's,Sales,Manager,1,8656.0,High,19,5.0,0,1,Yes,Travel_Rarely,6.0,Medium,High,Very High,Very High,3,12,3,1,2,7,1,Single,Yes,01-02-2010,732141
EMP10238,59,Male,Bachelor's,Sales,Sales Executive,2,21190.0,Very High,28,14.0,4,6,No,Travel_Rarely,8.0,High,High,Very High,Medium,3,13,1,3,0,3,6,Single,No,20-03-2020,690683
EMP10239,20,Male,Bachelor's,Human Resources,Manager,3,20586.0,Very High,0,0.0,0,0,No,Travel_Rarely,14.0,Medium,Very High,High,High,3,12,2,0,3,7,15,Single,No,04-05-2021,872769
EMP10240,55,Male,Master's,Sales,Sales Representative,2,19015.0,Very High,33,2.0,2,0,No,Travel_Rarely,5.0,Low,Medium,High,Medium,3,16,0,2,2,5,6,Single,No,26-07-2011,465443
EMP10241,40,Male,Bachelor's,Marketing,Marketing Specialist,2,13778.0,High,25,6.0,1,2,No,Travel_Rarely,22.0,Low,High,Medium,High,3,13,3,2,1,11,3,Married,No,14-04-2025,422620
EMP10242,54,Male,Bachelor's,Marketing,Manager,1,12997.0,High,35,5.0,3,5,No,Travel_Frequently,4.0,High,Very High,High,Medium,3,21,0,4,2,6,4,Divorced,No,17-01-2010,392718
EMP10243,32,Female,Bachelor's,Marketing,Manager,2,25000.0,Very High,8,1.0,1,1,No,Travel_Rarely,22.0,Medium,Medium,Low,Medium,3,23,0,2,1,9,13,Married,No,20-09-2021,863736
EMP10244,29,Male,Master's,Research & Development,Research Director,1,17193.0,Very High,4,2.0,2,1, yes,Non-Travel,16.0,High,High,Low,High,3,15,3,1,2,6,6,Single,No,05-10-2017,324756
EMP10245,29,Female,Bachelor's,Sales,Sales Executive,3,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,6.0,Medium,High,Very High,Very High,3,15,1,2,1,7,12,Married,Yes,21-03-2014,908694
EMP10246,32,Female,PhD,Marketing,Manager,1,14789.0,High,8,3.0,0,2,No,Travel_Rarely,3.0,Medium,High,Very High,High,3,18,2,6,0,10,17,Single,No,26-03-2017,299621
EMP10247,56,Male,Bachelor's,Research & Development,Research Scientist,2,23896.0,Very High,34,1.0,1,1,No,Travel_Rarely,4.0,Medium,Very High,Medium,Very High,3,14,0,3,2,4,9,Single,No,31-01-2021,413701
EMP10248,57,Male,Master's,Marketing,Marketing Executive,2,25000.0,Very High,33,13.0,3,3,Yes,Travel_Rarely,22.0,High,High,High,Very High,3,16,1,5,1,1,1,Married,No,14-12-2012,272424
EMP10249,43,Female,Bachelor's,Marketing,Manager,2,25000.0,Very High,14,7.0,2,3,No,Travel_Frequently,8.0,Medium,Medium,High,High,3,22,3,1,3,7,12,Single,Yes,17-10-2013,461139
EMP10250,21,Female,Bachelor's,IT,Manager,1,18296.0,Very High,0,0.0,0,0,No,Travel_Rarely,29.0,Very High,High,High,Medium,3,10,3,2,4,0,1,Single,No,26-01-2024,423574
EMP10251,41,Male,Bachelor's,Sales,Sales Representative,1,24729.0,Very High,15,6.0,1,0,Yes,Travel_Rarely,30.0,Very High,Medium,Medium,High,3,17,3,1,2,1,14,Married,No,22-02-2018,451134
EMP10252,36,Male,Bachelor's,Research & Development,Laboratory Technician,3,19766.0,Very High,4,4.0,3,4,No,Non-Travel,14.0,High,Medium,High,Medium,3,11,1,4,2,4,4,Single,No,11-05-2010,299509
EMP10253,55,Male,Bachelor's,IT,Software Engineer,1,22105.0,Very High,25,1.0,1,1,No,Travel_Rarely,7.0,Very High,High,Medium,Medium,4,13,2,3,2,3,10,Single,No,20-12-2016,236259
EMP10254,33,Male,Bachelor's,Research & Development,Research Scientist,1,19024.0,Very High,9,1.0,1,1,Yes,Travel_Rarely,4.0,Medium,Low,Low,High,3,19,1,0,2,11,5,Single,No,20-08-2016,545600
